symbol,board,limit_days_max,limit_days_20cm,gap_3,gap_4,gap_5,n
600777,沪主板,2,0,4,4,3,60
002731,深主板,13,0,26,23,16,60
688121,科创板,8,4,9,8,6,60
600735,沪主板,0,0,4,3,1,60
300225,创业板,3,0,0,0,0,60
603377,沪主板,0,0,9,5,1,60
605255,沪主板,8,0,9,7,6,60
603843,沪主板,4,0,4,2,0,60
603389,沪主板,3,0,3,1,1,60
001331,深主板,12,0,5,5,2,60
601995,沪主板,0,0,0,0,0,60
601198,沪主板,0,0,1,0,0,60
601059,沪主板,0,0,1,0,0,60
002969,深主板,7,0,7,5,4,60
002931,深主板,14,0,6,3,1,60
300486,创业板,2,2,1,1,1,60
688585,科创板,5,0,7,5,4,60
605178,沪主板,9,0,8,6,4,60
600337,沪主板,0,0,2,0,0,60
600358,沪主板,1,0,0,0,0,60
600360,沪主板,9,0,10,3,3,60
603729,沪主板,0,0,0,0,0,60
002175,深主板,1,0,15,12,5,60
603359,沪主板,0,0,6,3,0,60
300111,创业板,1,0,1,0,0,60
688766,科创板,15,1,25,11,10,60
600319,沪主板,0,0,3,0,0,60
000959,深主板,2,0,0,0,0,60
002036,深主板,6,0,7,3,2,60
688051,科创板,1,0,4,1,1,60
600438,沪主板,1,0,0,0,0,60
600721,沪主板,6,0,4,4,4,60
601555,沪主板,0,0,0,0,0,60
301148,创业板,1,0,1,0,0,60
002445,深主板,1,0,2,1,1,60
301316,创业板,4,0,3,2,1,60
300127,创业板,0,0,0,0,0,60
603058,沪主板,2,0,0,0,0,60
603019,沪主板,3,0,7,4,1,60
688521,科创板,7,0,9,5,4,60
300131,创业板,6,0,6,5,2,60
300069,创业板,8,4,12,10,7,60
002480,深主板,0,0,1,0,0,60
688347,科创板,9,2,11,7,3,60
300851,创业板,1,0,4,3,3,60
603616,沪主板,7,0,12,9,7,60
301178,创业板,6,0,4,1,1,60
301112,创业板,2,1,1,0,0,60
000407,深主板,0,0,0,0,0,60
300214,创业板,11,3,6,5,4,60
301213,创业板,4,0,3,0,0,60
301309,创业板,2,0,1,1,1,60
300658,创业板,2,1,4,3,2,60
301234,创业板,8,4,8,7,6,60
600962,沪主板,7,0,9,6,3,60
000552,深主板,0,0,0,0,0,60
000545,深主板,4,0,1,1,0,60
603213,沪主板,0,0,0,0,0,60
300691,创业板,0,0,1,1,1,60
600579,沪主板,3,0,1,0,0,60
002049,深主板,0,0,3,0,0,60
300277,创业板,0,0,1,0,0,60
300965,创业板,3,0,4,4,3,60
688689,科创板,12,2,10,6,6,60
603950,沪主板,10,0,10,7,4,60
300889,创业板,2,0,1,0,0,60
688277,科创板,2,0,3,2,2,60
600156,沪主板,7,0,10,7,5,60
002155,深主板,1,0,7,1,0,60
002812,深主板,2,0,2,0,0,60
002859,深主板,9,0,14,10,7,60
688693,科创板,7,0,4,4,4,60
688041,科创板,0,0,7,5,3,60
002769,深主板,1,0,0,0,0,60
688072,科创板,8,1,11,9,5,60
688175,科创板,6,0,3,3,1,60
300807,创业板,0,0,0,0,0,60
002185,深主板,10,0,15,10,8,60
688536,科创板,1,0,6,3,3,60
300950,创业板,0,0,0,0,0,60
300307,创业板,1,0,0,0,0,60
300955,创业板,2,0,1,0,0,60
301033,创业板,1,1,1,0,0,60
688531,科创板,9,0,13,6,4,60
600800,沪主板,1,0,0,0,0,60
300912,创业板,5,2,6,4,3,60
300828,创业板,2,0,5,3,3,60
002968,深主板,0,0,0,0,0,60
603137,沪主板,17,0,18,18,13,60
688165,科创板,2,0,4,2,1,60
600208,沪主板,5,0,4,4,4,60
300620,创业板,10,2,9,7,3,60
688478,科创板,10,3,17,12,10,60
601369,沪主板,3,0,1,1,1,60
301022,创业板,0,0,0,0,0,60
688381,科创板,7,1,6,5,4,60
688191,科创板,7,0,1,1,0,60
300672,创业板,9,0,9,4,2,60
000670,深主板,5,0,5,3,2,60
688228,科创板,1,0,2,2,1,60
000695,深主板,2,0,0,0,0,60
301357,创业板,1,1,4,2,1,60
600958,沪主板,0,0,0,0,0,60
603933,沪主板,4,0,3,3,0,60
000524,深主板,2,0,4,4,2,60
600058,沪主板,5,0,3,3,3,60
688237,科创板,5,1,2,1,0,60
300710,创业板,3,0,3,1,0,60
002166,深主板,0,0,1,1,0,60
002718,深主板,4,0,4,1,1,60
601088,沪主板,0,0,0,0,0,60
600499,沪主板,1,0,2,1,1,60
600960,沪主板,0,0,1,0,0,60
688588,科创板,0,0,0,0,0,60
301079,创业板,1,0,0,0,0,60
603306,沪主板,6,0,6,2,2,60
603121,沪主板,4,0,2,2,0,60
301362,创业板,12,2,12,9,4,60
301505,创业板,0,0,0,0,0,60
300067,创业板,1,1,3,3,2,60
001206,深主板,6,0,6,4,3,60
688291,科创板,3,1,5,2,0,60
605008,沪主板,0,0,0,0,0,60
300332,创业板,1,0,6,4,3,60
300353,创业板,1,1,2,2,1,60
300174,创业板,6,1,11,7,6,60
603496,沪主板,4,0,6,1,1,60
301517,创业板,1,0,2,2,1,60
002708,深主板,2,0,3,0,0,60
002128,深主板,1,0,2,0,0,60
688012,科创板,8,0,11,3,2,60
001314,深主板,4,0,7,6,5,60
003041,深主板,1,0,0,0,0,60
603216,沪主板,1,0,0,0,0,60
000878,深主板,1,0,2,2,0,60
603758,沪主板,1,0,0,0,0,60
600673,沪主板,6,0,7,4,3,60
600717,沪主板,0,0,1,0,0,60
000711,深主板,0,0,16,11,6,60
688313,科创板,8,0,19,8,6,60
600500,沪主板,11,0,10,8,6,60
002169,深主板,3,0,2,1,1,60
603151,沪主板,1,0,1,1,0,60
601969,沪主板,1,0,0,0,0,60
601615,沪主板,0,0,0,0,0,60
300291,创业板,1,1,2,1,0,60
000151,深主板,3,0,1,0,0,60
601003,沪主板,2,0,2,1,0,60
301075,创业板,2,0,1,0,0,60
300862,创业板,2,0,1,0,0,60
603721,沪主板,3,0,5,3,1,60
600228,沪主板,9,0,7,5,4,60
300165,创业板,0,0,0,0,0,60
603789,沪主板,2,0,6,4,2,60
600491,沪主板,4,0,13,11,7,60
002762,深主板,1,0,0,0,0,60
600302,沪主板,3,0,8,2,0,60
603580,沪主板,13,0,24,17,11,60
688981,科创板,4,0,8,4,3,60
002199,深主板,7,0,13,9,3,60
300665,创业板,3,1,8,6,5,60
605389,沪主板,1,0,1,0,0,60
002667,深主板,5,0,34,30,12,60
600730,沪主板,6,0,12,9,7,60
300442,创业板,0,0,6,4,2,60
603828,沪主板,0,0,7,4,2,60
000608,深主板,9,0,10,6,0,60
002047,深主板,2,0,4,3,3,60
300068,创业板,2,1,2,1,1,60
300841,创业板,0,0,0,0,0,60
600593,沪主板,1,0,2,0,0,60
002348,深主板,7,0,8,6,4,60
300385,创业板,4,1,4,1,0,60
300551,创业板,1,0,2,0,0,60
300264,创业板,5,2,3,2,1,60
300329,创业板,0,0,0,0,0,60
300897,创业板,5,2,6,3,3,60
002729,深主板,4,0,5,3,1,60
300411,创业板,5,2,2,2,1,60
603182,沪主板,0,0,0,0,0,60
300270,创业板,7,2,6,3,1,60
605028,沪主板,4,0,11,7,5,60
000716,深主板,1,0,0,0,0,60
300572,创业板,3,0,1,0,0,60
002326,深主板,2,0,6,2,1,60
000633,深主板,0,0,0,0,0,60
300567,创业板,12,0,12,6,4,60
002387,深主板,4,0,2,2,0,60
301057,创业板,0,0,4,0,0,60
000908,深主板,5,0,5,2,2,60
688591,科创板,1,0,3,1,0,60
603311,沪主板,7,0,9,4,1,60
000953,深主板,0,0,0,0,0,60
002172,深主板,0,0,0,0,0,60
600222,沪主板,1,0,1,1,1,60
603118,沪主板,10,0,20,12,7,60
603508,沪主板,0,0,1,0,0,60
688109,科创板,2,0,5,1,0,60
002853,深主板,2,0,1,0,0,60
000008,深主板,1,0,2,2,2,60
002176,深主板,1,0,1,0,0,60
300242,创业板,1,0,3,3,1,60
002235,深主板,6,0,4,1,0,60
002629,深主板,5,0,4,3,1,60
603001,沪主板,11,0,8,5,5,60
301040,创业板,3,0,1,0,0,60
002370,深主板,3,0,1,0,0,60
000609,深主板,2,0,6,3,1,60
600243,沪主板,2,0,3,3,2,60
300550,创业板,4,0,2,2,1,60
002677,深主板,6,0,6,4,4,60
601020,沪主板,2,0,2,1,1,60
300959,创业板,9,0,10,8,8,60
603722,沪主板,4,0,4,3,3,60
603863,沪主板,1,0,0,0,0,60
300992,创业板,0,0,4,2,1,60
603980,沪主板,1,0,2,2,1,60
002357,深主板,1,0,1,0,0,60
301073,创业板,1,0,4,3,3,60
002713,深主板,2,0,5,3,3,60
002875,深主板,2,0,1,1,1,60
300615,创业板,3,3,3,3,3,60
301096,创业板,3,1,2,2,2,60
603719,沪主板,1,0,1,0,0,60
301025,创业板,1,0,1,0,0,60
603159,沪主板,5,0,7,5,4,60
002571,深主板,0,0,0,0,0,60
603336,沪主板,3,0,0,0,0,60
002826,深主板,3,0,1,1,1,60
300948,创业板,6,0,1,1,1,60
300084,创业板,1,0,1,0,0,60
603897,沪主板,1,0,1,0,0,60
301218,创业板,7,0,3,2,1,60
300588,创业板,4,1,4,4,3,60
300666,创业板,10,1,13,6,4,60
603042,沪主板,2,0,5,3,3,60
002828,深主板,4,0,5,4,4,60
300506,创业板,4,1,3,1,1,60
000586,深主板,4,0,2,2,1,60
603037,沪主板,0,0,1,0,0,60
603078,沪主板,8,0,9,8,3,60
603161,沪主板,3,0,0,0,0,60
600405,沪主板,2,0,3,2,2,60
301181,创业板,0,0,1,1,1,60
688193,科创板,0,0,4,0,0,60
002569,深主板,1,0,6,5,3,60
002778,深主板,0,0,0,0,0,60
002806,深主板,8,0,6,4,2,60
300585,创业板,0,0,1,1,0,60
002516,深主板,0,0,0,0,0,60
300018,创业板,1,1,0,0,0,60
002160,深主板,1,0,3,3,2,60
300424,创业板,1,0,0,0,0,60
300169,创业板,1,1,1,0,0,60
603608,沪主板,6,0,6,4,2,60
300451,创业板,0,0,0,0,0,60
300046,创业板,1,0,3,3,1,60
002462,深主板,0,0,0,0,0,60
603779,沪主板,11,0,13,11,9,60
002114,深主板,1,0,3,1,0,60
002554,深主板,0,0,0,0,0,60
000430,深主板,0,0,3,1,0,60
002686,深主板,1,0,2,2,2,60
000697,深主板,0,0,0,0,0,60
300685,创业板,2,0,2,2,1,60
002510,深主板,0,0,1,1,1,60
300333,创业板,4,1,1,0,0,60
600150,沪主板,0,0,0,0,0,60
001270,深主板,10,0,10,6,4,60
300087,创业板,1,1,2,1,1,60
300300,创业板,1,0,1,1,1,60
002955,深主板,3,0,3,1,0,60
603226,沪主板,3,0,5,3,2,60
002289,深主板,5,0,10,5,3,60
001267,深主板,11,0,10,3,3,60
605555,沪主板,1,0,0,0,0,60
688146,科创板,19,6,25,19,10,60
000838,深主板,6,0,9,4,1,60
300326,创业板,0,0,0,0,0,60
603778,沪主板,13,0,10,7,4,60
301171,创业板,5,1,5,4,1,60
300635,创业板,1,0,1,1,1,60
688005,科创板,1,0,1,1,1,60
002420,深主板,1,0,3,2,1,60
603122,沪主板,2,0,0,0,0,60
000793,深主板,0,0,2,2,1,60
603966,沪主板,0,0,0,0,0,60
300986,创业板,2,0,1,0,0,60
601010,沪主板,2,0,6,6,3,60
301027,创业板,1,0,1,1,1,60
002822,深主板,0,0,7,6,3,60
600745,沪主板,1,0,18,16,7,60
688260,科创板,19,6,25,19,12,60
300692,创业板,1,0,2,1,1,60
600165,沪主板,1,0,5,2,0,60
688143,科创板,15,3,21,11,6,60
601133,沪主板,10,0,17,11,9,60
002131,深主板,2,0,2,1,1,60
002633,深主板,0,0,0,0,0,60
300523,创业板,1,0,0,0,0,60
688110,科创板,6,2,9,7,5,60
000820,深主板,4,0,12,11,8,60
300996,创业板,3,2,3,2,2,60
000592,深主板,3,0,0,0,0,60
300554,创业板,1,0,2,1,1,60
002581,深主板,2,0,6,4,3,60
301007,创业板,1,0,0,0,0,60
002200,深主板,2,0,2,1,0,60
300311,创业板,0,0,1,0,0,60
603221,沪主板,10,0,10,10,10,60
301012,创业板,2,1,7,6,2,60
002090,深主板,1,0,0,0,0,60
300091,创业板,0,0,1,1,1,60
000659,深主板,1,0,0,0,0,60
300338,创业板,4,0,2,2,1,60
000593,深主板,11,0,11,8,6,60
002798,深主板,3,0,2,1,1,60
300093,创业板,6,1,7,5,3,60
002742,深主板,1,0,3,2,1,60
000656,深主板,3,0,5,5,3,60
300159,创业板,1,0,0,0,0,60
300419,创业板,1,0,0,0,0,60
002309,深主板,6,0,8,5,3,60
000403,深主板,2,0,1,1,1,60
300246,创业板,4,0,1,0,0,60
688496,科创板,15,9,25,16,13,60
002765,深主板,1,0,1,1,0,60
600249,沪主板,0,0,0,0,0,60
600988,沪主板,4,0,15,6,4,60
603305,沪主板,0,0,1,0,0,60
600323,沪主板,0,0,0,0,0,60
300478,创业板,2,0,4,2,2,60
002424,深主板,0,0,0,0,0,60
300142,创业板,2,0,0,0,0,60
300736,创业板,4,0,3,3,0,60
002217,深主板,2,0,12,10,5,60
603959,沪主板,0,0,4,4,1,60
000691,深主板,2,0,3,1,0,60
603559,沪主板,5,0,6,4,2,60
600603,沪主板,1,0,1,1,0,60
603363,沪主板,2,0,1,0,0,60
600671,沪主板,2,0,1,1,1,60
603429,沪主板,2,0,12,9,4,60
002717,深主板,0,0,27,17,8,60
300594,创业板,1,0,0,0,0,60
603798,沪主板,2,0,2,1,0,60
002316,深主板,0,0,0,0,0,60
000903,深主板,0,0,2,0,0,60
000909,深主板,3,0,5,2,1,60
002856,深主板,6,0,29,24,12,60
002883,深主板,0,0,0,0,0,60
000698,深主板,0,0,0,0,0,60
000677,深主板,4,0,20,12,5,60
000016,深主板,1,0,4,1,0,60
000639,深主板,4,0,10,5,3,60
000632,深主板,2,0,3,1,1,60
300366,创业板,0,0,0,0,0,60
000929,深主板,0,0,1,1,0,60
000525,深主板,0,0,2,1,0,60
002058,深主板,2,0,2,1,0,60
002748,深主板,0,0,2,0,0,60
300396,创业板,0,0,0,0,0,60
600080,沪主板,0,0,0,0,0,60
300368,创业板,2,1,1,1,1,60
603268,沪主板,2,0,0,0,0,60
600678,沪主板,0,0,13,10,4,60
000518,深主板,6,0,8,5,4,60
300376,创业板,1,1,2,0,0,60
002868,深主板,2,0,2,2,1,60
000056,深主板,1,0,18,13,9,60
300460,创业板,0,0,4,1,0,60
600119,沪主板,0,0,0,0,0,60
002306,深主板,0,0,2,1,0,60
603378,沪主板,4,0,11,8,3,60
600107,沪主板,0,0,2,0,0,60
000911,深主板,0,0,4,2,0,60
300462,创业板,0,0,1,1,0,60
603718,沪主板,0,0,3,2,0,60
002310,深主板,4,0,4,3,0,60
002759,深主板,8,0,10,6,5,60
000078,深主板,8,0,19,17,10,60
300430,创业板,1,0,1,0,0,60
002323,深主板,0,0,13,9,5,60
002726,深主板,4,0,18,15,9,60
600130,沪主板,2,0,2,2,0,60
002259,深主板,0,0,0,0,0,60
688511,科创板,5,0,4,0,0,60
600084,沪主板,1,0,1,1,0,60
600624,沪主板,0,0,1,1,1,60
600082,沪主板,1,0,1,1,0,60
002055,深主板,0,0,10,8,4,60
600965,沪主板,0,0,5,3,2,60
300352,创业板,1,0,0,0,0,60
300600,创业板,0,0,2,2,0,60
600983,沪主板,0,0,0,0,0,60
603272,沪主板,7,0,34,27,13,60
600079,沪主板,0,0,0,0,0,60
002168,深主板,0,0,0,0,0,60
002848,深主板,1,0,3,1,1,60
002721,深主板,1,0,1,0,0,60
688189,科创板,4,1,6,4,2,60
000070,深主板,5,0,11,8,8,60
002253,深主板,1,0,1,1,1,60
002719,深主板,1,0,4,2,0,60
002052,深主板,1,0,2,0,0,60
600053,沪主板,0,0,0,0,0,60
603261,沪主板,8,0,9,8,4,60
000668,深主板,6,0,3,2,2,60
300052,创业板,4,2,2,2,1,60
002656,深主板,0,0,3,1,0,60
300295,创业板,0,0,0,0,0,60
603023,沪主板,0,0,1,1,1,60
600753,沪主板,0,0,3,3,2,60
300212,创业板,7,1,5,3,2,60
603189,沪主板,0,0,2,1,0,60
000821,深主板,0,0,1,0,0,60
300163,创业板,6,1,7,2,1,60
688270,科创板,4,0,8,2,1,60
600423,沪主板,0,0,2,2,1,60
603825,沪主板,0,0,3,1,0,60
002198,深主板,0,0,1,0,0,60
603517,沪主板,0,0,0,0,0,60
300290,创业板,6,3,6,5,4,60
002227,深主板,0,0,1,0,0,60
300167,创业板,1,1,2,0,0,60
600543,沪主板,0,0,0,0,0,60
600234,沪主板,5,0,3,2,1,60
002586,深主板,0,0,1,1,0,60
002122,深主板,0,0,0,0,0,60
603007,沪主板,5,0,2,2,2,60
002431,深主板,0,0,2,0,0,60
300152,创业板,3,1,2,0,0,60
601718,沪主板,0,0,2,2,2,60
600187,沪主板,3,0,14,10,6,60
000615,深主板,0,0,0,0,0,60
300561,创业板,7,2,9,2,0,60
603595,沪主板,1,0,15,11,7,60
000889,深主板,5,0,11,7,3,60
301030,创业板,7,1,7,3,1,60
002620,深主板,2,0,11,9,3,60
603922,沪主板,1,0,11,7,2,60
300313,创业板,0,0,2,1,0,60
600239,沪主板,0,0,2,1,0,60
002360,深主板,1,0,6,5,1,60
688053,科创板,0,0,0,0,0,60
002951,深主板,13,0,9,7,6,60
300301,创业板,1,0,0,0,0,60
000504,深主板,2,0,3,2,2,60
300527,创业板,0,0,0,0,0,60
003004,深主板,9,0,9,6,4,60
600238,沪主板,1,0,2,2,2,60
002547,深主板,4,0,5,3,2,60
688022,科创板,0,0,0,0,0,60
688201,科创板,0,0,0,0,0,60
603822,沪主板,1,0,2,2,1,60
002092,深主板,0,0,1,1,1,60
300198,创业板,1,0,1,0,0,60
600287,沪主板,0,0,0,0,0,60
002634,深主板,0,0,9,3,0,60
301288,创业板,1,0,1,1,0,60
300027,创业板,0,0,1,1,0,60
600889,沪主板,0,0,1,1,0,60
300536,创业板,2,0,3,1,0,60
600530,沪主板,7,0,8,6,5,60
600289,沪主板,2,0,3,1,1,60
300268,创业板,1,0,1,0,0,60
002388,深主板,8,0,8,5,2,60
300020,创业板,3,1,3,1,1,60
002076,深主板,0,0,0,0,0,60
300831,创业板,3,0,4,2,1,60
603008,沪主板,0,0,4,4,3,60
600892,沪主板,2,0,2,1,1,60
300175,创业板,1,1,1,1,0,60
600537,沪主板,0,0,10,6,4,60
002630,深主板,0,0,2,1,0,60
605336,沪主板,0,0,5,4,2,60
600759,沪主板,4,0,27,20,11,60
600439,沪主板,3,0,4,2,2,60
600476,沪主板,0,0,0,0,0,60
000610,深主板,0,0,1,1,0,60
300044,创业板,2,1,2,0,0,60
300173,创业板,0,0,0,0,0,60
600831,沪主板,2,0,0,0,0,60
002977,深主板,2,0,8,5,2,60
002647,深主板,2,0,3,2,1,60
000595,深主板,8,0,10,8,7,60
688622,科创板,4,3,5,3,1,60
688033,科创板,0,0,3,2,2,60
301139,创业板,20,11,30,21,13,60
000010,深主板,0,0,8,7,2,60
300010,创业板,2,0,5,2,1,60
002207,深主板,2,0,19,12,2,60
300716,创业板,4,2,9,5,3,60
000826,深主板,2,0,8,6,2,60
600711,沪主板,2,0,5,2,0,60
002496,深主板,1,0,1,0,0,60
300125,创业板,0,0,0,0,0,60
300097,创业板,1,0,2,1,0,60
300237,创业板,0,0,0,0,0,60
002689,深主板,0,0,0,0,0,60
600169,沪主板,0,0,0,0,0,60
603813,沪主板,3,0,4,4,3,60
002529,深主板,0,0,1,1,0,60
300327,创业板,0,0,2,1,0,60
002528,深主板,1,0,5,3,1,60
600265,沪主板,0,0,9,8,4,60
002598,深主板,0,0,0,0,0,60
003032,深主板,8,0,8,7,7,60
002005,深主板,0,0,1,1,0,60
688066,科创板,4,1,3,1,0,60
000752,深主板,0,0,2,1,1,60
002512,深主板,2,0,5,2,0,60
002514,深主板,8,0,30,24,11,60
600370,沪主板,0,0,19,13,5,60
002501,深主板,1,0,3,3,2,60
300123,创业板,1,0,4,1,1,60
002197,深主板,5,0,7,5,3,60
600818,沪主板,1,0,5,4,3,60
002691,深主板,0,0,1,1,0,60
002082,深主板,1,0,17,13,4,60
600581,沪主板,0,0,5,2,2,60
002693,深主板,6,0,4,2,2,60
300343,创业板,2,1,2,1,0,60
002694,深主板,1,0,0,0,0,60
603557,沪主板,0,0,5,2,1,60
002102,深主板,0,0,0,0,0,60
002193,深主板,1,0,5,1,0,60
300899,创业板,0,0,2,1,0,60
002602,深主板,0,0,0,0,0,60
688076,科创板,0,0,0,0,0,60
688089,科创板,2,1,3,3,2,60
300076,创业板,0,0,0,0,0,60
000736,深主板,3,0,2,1,0,60
002538,深主板,0,0,1,1,0,60
600399,沪主板,1,0,0,0,0,60
605318,沪主板,8,0,4,1,0,60
300245,创业板,0,0,1,0,0,60
000506,深主板,9,0,14,8,3,60
600566,沪主板,1,0,0,0,0,60
002932,深主板,0,0,0,0,0,60
600340,沪主板,0,0,6,1,1,60
002214,深主板,2,0,9,7,3,60
603021,沪主板,1,0,5,2,1,60
000972,深主板,1,0,1,1,1,60
002542,深主板,2,0,6,5,1,60
002425,深主板,2,0,2,1,1,60
002141,深主板,18,0,19,14,12,60
300147,创业板,1,1,5,3,3,60
600180,沪主板,5,0,30,25,14,60
300081,创业板,2,0,3,1,1,60
600734,沪主板,0,0,1,1,0,60
300137,创业板,5,2,6,4,3,60
002109,深主板,0,0,1,1,0,60
300014,创业板,1,0,2,1,1,60
002287,深主板,0,0,0,0,0,60
603790,沪主板,6,0,3,0,0,60
002426,深主板,3,0,4,4,2,60
688660,科创板,0,0,2,1,1,60
002195,深主板,1,0,0,0,0,60
000768,深主板,1,0,2,2,2,60
301310,创业板,10,3,9,5,1,60
600847,沪主板,3,0,2,0,0,60
003043,深主板,11,0,4,3,3,60
600969,沪主板,2,0,4,0,0,60
002121,深主板,3,0,3,1,1,60
301327,创业板,0,0,0,0,0,60
600483,沪主板,0,0,1,0,0,60
003042,深主板,0,0,0,0,0,60
002591,深主板,0,0,2,0,0,60
300880,创业板,1,0,0,0,0,60
603392,沪主板,0,0,0,0,0,60
002442,深主板,7,0,5,3,3,60
603395,沪主板,0,0,0,0,0,60
000301,深主板,2,0,2,1,0,60
600977,沪主板,2,0,3,1,0,60
603861,沪主板,8,0,6,3,1,60
300457,创业板,0,0,0,0,0,60
688646,科创板,4,1,8,4,0,60
600894,沪主板,0,0,0,0,0,60
002585,深主板,11,0,11,8,6,60
600903,沪主板,5,0,7,4,3,60
301313,创业板,11,3,11,7,6,60
600488,沪主板,10,0,13,10,6,60
002248,深主板,0,0,0,0,0,60
000561,深主板,0,0,1,0,0,60
300219,创业板,0,0,4,1,0,60
600897,沪主板,0,0,1,0,0,60
603022,沪主板,0,0,0,0,0,60
601918,沪主板,1,0,2,1,0,60
000338,深主板,0,0,7,3,2,60
688084,科创板,2,0,0,0,0,60
600266,沪主板,0,0,0,0,0,60
688035,科创板,5,0,8,4,2,60
600748,沪主板,0,0,0,0,0,60
688096,科创板,6,2,1,0,0,60
300406,创业板,0,0,0,0,0,60
688676,科创板,2,0,9,4,1,60
002042,深主板,1,0,1,1,1,60
000858,深主板,0,0,0,0,0,60
300765,创业板,3,0,9,4,0,60
601108,沪主板,1,0,0,0,0,60
300207,创业板,0,0,1,1,0,60
002418,深主板,2,0,3,1,1,60
300401,创业板,5,1,5,4,3,60
600478,沪主板,0,0,1,0,0,60
002756,深主板,1,0,1,1,1,60
603026,沪主板,3,0,3,1,0,60
002083,深主板,5,0,7,5,4,60
002283,深主板,2,0,2,1,0,60
603211,沪主板,11,0,5,4,3,60
603990,沪主板,5,0,2,1,0,60
000812,深主板,0,0,0,0,0,60
003027,深主板,0,0,1,0,0,60
603866,沪主板,0,0,0,0,0,60
002414,深主板,3,0,3,2,2,60
000514,深主板,0,0,0,0,0,60
600280,沪主板,6,0,5,2,1,60
000860,深主板,0,0,0,0,0,60
600468,沪主板,3,0,4,2,2,60
301111,创业板,5,1,0,0,0,60
002290,深主板,4,0,8,7,4,60
000423,深主板,0,0,0,0,0,60
000920,深主板,8,0,6,1,1,60
300400,创业板,7,0,5,2,1,60
601021,沪主板,0,0,2,1,0,60
000333,深主板,0,0,0,0,0,60
688777,科创板,3,0,1,1,1,60
688399,科创板,4,0,3,2,1,60
688157,科创板,0,0,1,0,0,60
688265,科创板,3,0,1,1,0,60
002840,深主板,2,0,0,0,0,60
600845,沪主板,1,0,2,1,0,60
603356,沪主板,2,0,2,2,2,60
600893,沪主板,0,0,0,0,0,60
301102,创业板,0,0,0,0,0,60
300961,创业板,4,1,3,0,0,60
688351,科创板,0,0,0,0,0,60
600901,沪主板,0,0,0,0,0,60
600469,沪主板,0,0,0,0,0,60
600744,沪主板,5,0,10,5,2,60
300230,创业板,0,0,0,0,0,60
002440,深主板,6,0,3,3,2,60
688213,科创板,1,0,3,2,2,60
000863,深主板,1,0,1,0,0,60
002831,深主板,1,0,1,0,0,60
300761,创业板,2,0,1,0,0,60
002292,深主板,2,0,2,2,2,60
000922,深主板,0,0,1,0,0,60
300540,创业板,7,2,11,6,2,60
605266,沪主板,0,0,0,0,0,60
600482,沪主板,1,0,2,1,0,60
300195,创业板,3,0,2,1,1,60
002752,深主板,0,0,0,0,0,60
003028,深主板,1,0,0,0,0,60
000955,深主板,3,0,0,0,0,60
000035,深主板,1,0,0,0,0,60
603928,沪主板,12,0,14,9,9,60
301105,创业板,0,0,1,0,0,60
600854,沪主板,0,0,1,1,0,60
600011,沪主板,2,0,1,0,0,60
600281,沪主板,0,0,0,0,0,60
000862,深主板,2,0,1,0,0,60
601818,沪主板,0,0,0,0,0,60
300004,创业板,2,0,2,2,1,60
301297,创业板,7,0,9,4,3,60
603086,沪主板,0,0,0,0,0,60
603316,沪主板,11,0,13,6,2,60
688244,科创板,0,0,2,1,1,60
603577,沪主板,3,0,3,1,0,60
600630,沪主板,4,0,3,2,2,60
002247,深主板,0,0,0,0,0,60
603730,沪主板,4,0,2,1,1,60
600477,沪主板,0,0,0,0,0,60
000069,深主板,0,0,0,0,0,60
300232,创业板,0,0,2,1,1,60
300218,创业板,0,0,0,0,0,60
605599,沪主板,0,0,1,0,0,60
603318,沪主板,8,0,12,7,5,60
600259,沪主板,2,0,2,2,0,60
603087,沪主板,1,0,0,0,0,60
300007,创业板,2,0,1,0,0,60
002029,深主板,2,0,1,0,0,60
000702,深主板,0,0,1,0,0,60
300499,创业板,4,0,6,4,2,60
300412,创业板,1,0,0,0,0,60
601860,沪主板,0,0,0,0,0,60
002225,深主板,3,0,0,0,0,60
600097,沪主板,0,0,0,0,0,60
600008,沪主板,0,0,0,0,0,60
002285,深主板,0,0,0,0,0,60
002841,深主板,3,0,5,3,2,60
301293,创业板,2,0,6,1,1,60
300875,创业板,2,0,5,4,4,60
301097,创业板,1,0,1,0,0,60
000985,深主板,0,0,0,0,0,60
600272,沪主板,0,0,0,0,0,60
600261,沪主板,0,0,0,0,0,60
301315,创业板,0,0,0,0,0,60
002051,深主板,9,0,11,4,4,60
600268,沪主板,1,0,0,0,0,60
000811,深主板,15,0,18,13,9,60
300005,创业板,6,3,7,5,3,60
601179,沪主板,4,0,3,2,0,60
301116,创业板,0,0,1,0,0,60
002597,深主板,2,0,1,1,0,60
002830,深主板,9,0,3,2,0,60
688261,科创板,10,1,12,8,3,60
301296,创业板,1,0,0,0,0,60
002286,深主板,1,0,0,0,0,60
300209,创业板,10,2,12,6,5,60
301127,创业板,7,1,5,2,2,60
000559,深主板,0,0,2,1,0,60
002745,深主板,5,0,7,3,1,60
688188,科创板,0,0,1,0,0,60
300911,创业板,3,0,3,2,2,60
603172,沪主板,0,0,0,0,0,60
002757,深主板,3,0,4,2,1,60
688395,科创板,0,0,0,0,0,60
002593,深主板,0,0,1,1,0,60
300958,创业板,0,0,1,0,0,60
003025,深主板,0,0,0,0,0,60
002441,深主板,0,0,0,0,0,60
002603,深主板,0,0,1,0,0,60
